"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.TutorialMaterial","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/PlayerCharacter/PolygonOffice_Charaters.PolygonOffice_Charaters","0","0","24","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/walkway.walkway","0","0","12","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/knob.knob","0","0","12","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/door.door","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/computerlight.computerlight","0","0","12","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/road.road","0","0","12","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Mat_PolygonTown_01_A.Mat_PolygonTown_01_A","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Misc/Mat_PolygonTown_WindowGlass_01.Mat_PolygonTown_WindowGlass_01","0","0","40","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonOffice/Materials/Mat_PolygonOffice_01_A.Mat_PolygonOffice_01_A","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonCityChar/Materials/Mat_Polygon_City_Char_01.Mat_Polygon_City_Char_01","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/yellowlight.yellowlight","0","0","12","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/redlight.redlight","0","0","12","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/greenlight.greenlight","0","0","12","1","0.000000","0","0"
"/Game/SideScrollerBP/Meshes/materials/grass.grass","0","0","31","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Misc/Mat_Cloud.Mat_Cloud","0","0","21","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Misc/Mat_Road.Mat_Road","0","0","21","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Misc/Mat_PolygonTown_OpaqueGlass_01.Mat_PolygonTown_OpaqueGlass_01","0","0","21","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Mat_PolygonTown_02_A.Mat_PolygonTown_02_A","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Alts/Mat_PolygonTown_04_C.Mat_PolygonTown_04_C","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Alts/Mat_PolygonTown_04_B.Mat_PolygonTown_04_B","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Alts/Mat_PolygonTown_03_B.Mat_PolygonTown_03_B","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Alts/Mat_PolygonTown_02_B.Mat_PolygonTown_02_B","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Alts/Mat_PolygonTown_01_C.Mat_PolygonTown_01_C","0","0","33","1","0.000000","0","0"
"/Game/LPGenericPropsSet08/Materials/Generic/M_Generic.M_Generic","0","0","210","1","0.000000","0","210"
"/Game/LPGenericPropsSet08/Materials/Generic/M_GenericLabel.M_GenericLabel","0","0","210","1","0.000000","0","0"
"/Game/LPGenericPropsSet06/Materials/Generic/M_GenericRoad.M_GenericRoad","0","0","210","1","0.000000","0","0"
"/Game/LowPoly_Cat/Materials/M_LowPoly_Cat.M_LowPoly_Cat","0","0","24","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonTown/Materials/Alts/Mat_PolygonTown_01_B.Mat_PolygonTown_01_B","0","0","33","1","0.000000","0","0"
"/Game/ProvidedAssets/PolygonOffice/Materials/Mat_PolygonOffice_02_A.Mat_PolygonOffice_02_A","0","0","21","1","0.000000","0","0"
